%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1754277411207076853,0,106,8563,-3622,10237
1754277411209006143,0,109,8569,-3620,10238
1754277411211027137,0,110,8570,-3618,10239
1754277411213026287,0,115,8571,-3617,10240
1754277411215030528,0,116,8572,-3615,10241
1754277411217052024,0,101,8572,-3616,10242
1754277411219079678,0,102,8573,-3615,10243
1754277411221090758,0,118,8570,-3614,10244
1754277411223110150,0,119,8571,-3612,10245
1754277411225035936,0,119,8575,-3620,10245
1754277411227034510,0,121,8576,-3619,10246
1754277411229017832,0,120,8573,-3606,10247
1754277411231026822,0,121,8573,-3605,10247
1754277411233030073,0,139,8578,-3600,10248
1754277411235128775,0,140,8579,-3600,10249
1754277411237031494,0,122,8579,-3598,10249
1754277411239070450,0,125,8580,-3598,10250
1754277411241250700,0,126,8580,-3596,10250
1754277411243075460,0,127,8589,-3599,10251
1754277411245096378,0,130,8590,-3597,10252
1754277411247057143,0,128,8590,-3594,10252
1754277411249162012,0,130,8590,-3593,10252
1754277411251106982,0,134,8604,-3592,10253
1754277411253170638,0,135,8605,-3591,10254
1754277411255180735,0,135,8592,-3580,10254
1754277411257102059,0,138,8593,-3579,10255
1754277411259092601,0,139,8602,-3578,10255
1754277411261271468,0,140,8603,-3577,10256
1754277411263069944,0,137,8604,-3569,10257
1754277411265189020,0,139,8605,-3569,10258
1754277411267092092,0,151,8606,-3574,10259
1754277411269214514,0,152,8606,-3573,10259
1754277411271192637,0,141,8611,-3581,10260
1754277411273155975,0,143,8612,-3580,10261
1754277411275291613,0,140,8613,-3579,10262
1754277411277171299,0,141,8614,-3578,10263
1754277411279052757,0,144,8619,-3577,10264
1754277411281118890,0,146,8620,-3576,10265
1754277411283070676,0,147,8621,-3577,10266
1754277411285078755,0,148,8623,-3576,10268
1754277411287167880,0,152,8616,-3554,10269
1754277411289138379,0,153,8618,-3553,10271
1754277411291108394,0,154,8623,-3552,10272
1754277411293085317,0,156,8624,-3552,10273
1754277411295062064,0,156,8630,-3571,10275
1754277411297032093,0,157,8631,-3570,10276
1754277411299029543,0,161,8633,-3584,10278
1754277411301023514,0,162,8634,-3583,10279
1754277411303054485,0,169,8636,-3575,10281
1754277411305079865,0,170,8637,-3574,10282
1754277411307076365,0,168,8632,-3579,10284
1754277411309001942,0,169,8634,-3578,10286
1754277411311015463,0,171,8610,-3577,10288
1754277411313028544,0,172,8610,-3577,10289
1754277411315060795,0,175,8630,-3582,10291
1754277411317092811,0,176,8631,-3581,10292
1754277411319116463,0,176,8633,-3557,10294
1754277411321061027,0,177,8634,-3557,10295
1754277411323044723,0,180,8650,-3579,10298
1754277411325020198,0,181,8652,-3578,10300
1754277411327106493,0,182,8653,-3578,10301
1754277411329020583,0,182,8634,-3578,10303
1754277411331092747,0,184,8636,-3577,10305
1754277411333017399,0,185,8661,-3577,10306
1754277411335043039,0,186,8662,-3577,10307
1754277411337023548,0,191,8635,-3577,10308
1754277411339248962,0,192,8637,-3578,10310
1754277411341075324,0,189,8642,-3567,10311
1754277411343130106,0,191,8644,-3567,10313
