opos,force
22.0,3.833629117172644
23.0,3.8394964397538125
24.0,3.845363762334981
25.0,3.8512310849161486
26.0,3.857098407497317
27.0,3.862965730078485
28.0,3.8688330526596535
29.0,3.874700375240822
30.0,3.88056769782199
31.0,3.8864350204031584
32.0,3.8923023429843266
33.0,3.8981696655654945
34.0,3.904036988146663
35.0,3.909904310727831
36.0,3.9157716333089994
37.0,3.9216389558901676
38.0,3.927506278471336
39.0,3.933373601052504
40.0,3.9392409236336725
41.0,3.945108246214841
42.0,3.950975568796009
43.0,3.9568428913771774
44.0,3.962710213958345
45.0,3.9685775365395135
46.0,3.974444859120682
47.0,3.98031218170185
48.0,3.9861795042830184
49.0,3.9920468268641867
50.0,3.997914149445355
51.0,4.003781472026523
52.0,4.009648794607691
53.0,4.015516117188859
54.0,4.021383439770028
55.0,4.027250762351196
56.0,4.033118084932364
57.0,4.0389854075135325
58.0,4.044852730094701
59.0,4.050720052675869
60.0,4.056587375257037
61.0,4.062454697838206
62.0,4.068322020419374
63.0,4.074189343000542
64.0,4.0800566655817105
65.0,4.085923988162879
66.0,4.091791310744046
67.0,4.0976586333252145
68.0,4.103525955906383
69.0,4.109393278487551
70.0,4.115260601068719
71.0,4.121127923649888
72.0,4.126995246231056
73.0,4.132862568812224
74.0,4.1387298913933925
75.0,4.144597213974561
76.0,4.150464536555729
77.0,4.156331859136897
78.0,4.162199181718066
79.0,4.168066504299234
80.0,4.173933826880402
81.0,4.1798011494615706
82.0,4.185668472042739
83.0,4.191535794623907
84.0,4.197403117205075
85.0,4.203270439786243
86.0,4.209137762367412
87.0,4.215005084948579
88.0,4.220872407529748
89.0,4.226739730110916
90.0,4.232607052692084
91.0,4.2384743752732525
92.0,4.244341697854421
93.0,4.250209020435589
94.0,4.256076343016757
95.0,4.261943665597926
96.0,4.267810988179094
97.0,4.273678310760262
98.0,4.279545633341431
99.0,4.285412955922599
100.0,4.291280278503767
101.0,4.297147601084935
102.0,4.303014923666104
103.0,4.308882246247272
104.0,4.314749568828439
105.0,4.320616891409609
106.0,4.326484213990776
107.0,4.332351536571944
108.0,4.338218859153113
109.0,4.344086181734281
110.0,4.349953504315449
111.0,4.355820826896617
112.0,4.361688149477786
113.0,4.367555472058954
114.0,4.373422794640122
115.0,4.379290117221291
116.0,4.385157439802459
117.0,4.391024762383627
118.0,4.396892084964795
119.0,4.402759407545964
120.0,4.408626730127132
121.0,4.4144940527083
122.0,4.420361375289469
123.0,4.426228697870636
124.0,4.432096020451805
125.0,4.437963343032973
126.0,4.443830665614141
127.0,4.449697988195309
128.0,4.455565310776477
129.0,4.461432633357646
130.0,4.467299955938814
131.0,4.473167278519982
132.0,4.479034601101151
133.0,4.484901923682319
134.0,4.490769246263487
135.0,4.4966365688446555
136.0,4.502503891425824
137.0,4.508371214006992
138.0,4.51423853658816
139.0,4.520105859169329
140.0,4.525973181750497
141.0,4.531840504331665
142.0,4.537707826912833
143.0,4.543575149494002
144.0,4.549442472075169
145.0,4.5553097946563375
146.0,4.561177117237506
147.0,4.567044439818674
148.0,4.572911762399842
149.0,4.578779084981011
150.0,4.584646407562179
151.0,4.590513730143347
152.0,4.5963810527245155
153.0,4.602248375305684
154.0,4.608115697886852
155.0,4.61398302046802
156.0,4.619850343049189
157.0,4.625717665630357
158.0,4.631584988211525
159.0,4.6374523107926935
160.0,4.643319633373862
161.0,4.649186955955029
162.0,4.655054278536198
163.0,4.660921601117366
164.0,4.666788923698534
165.0,4.672656246279702
166.0,4.678523568860871
167.0,4.684390891442039
168.0,4.690258214023207
169.0,4.6961255366043755
170.0,4.701992859185544
171.0,4.707860181766712
172.0,4.71372750434788
173.0,4.719594826929049
174.0,4.725462149510217
